33802338 666 338 6022638 46 60
33664570 676 336 5732430 47 57
33713663 712 337 5779498 48 57
33732400 668 337 5823267 47 58
33845057 671 338 6077179 47 60
33786540 648 337 5950723 44 59
33686076 700 336 5734139 47 57
33763188 667 337 5921973 46 59
33803513 664 338 5984115 45 59
33883826 697 338 6193818 49 61
33664697 667 336 5710961 46 57
33723720 695 337 5810769 48 58
33823610 671 338 6012352 45 60
33764428 668 337 5924447 45 59
33746345 668 337 5836977 46 58
33822818 654 338 5997417 46 59
33763749 651 337 5945021 45 59
33796678 696 337 5980957 48 59
33639122 674 336 5669974 45 56
33665315 678 336 5719273 48 57
