12285177 604 307 2065213 41 51
12289757 620 307 2093807 43 52
12304993 596 307 2113690 42 52
12315127 636 307 2137443 43 53
12327568 601 308 2170681 42 54
12410404 626 310 2327567 44 58
12288374 652 307 2100555 43 52
12301817 618 307 2120002 42 53
12326972 594 308 2170467 41 54
12291622 638 307 2103681 43 52
12330725 584 308 2146342 41 53
12292694 602 307 2099282 41 52
12357456 587 308 2221036 40 55
12315312 664 307 2127639 46 53
12301821 621 307 2120008 43 53
12292131 599 307 2088400 41 52
12290629 631 307 2091156 44 52
12333404 603 308 2169433 40 54
12376612 637 309 2253192 43 56
12294597 623 307 2115521 43 52
