15728945 637 314 2687630 44 53
15753598 636 315 2744745 45 54
15786178 613 315 2807408 42 56
15810807 625 316 2869174 44 57
15751370 626 315 2719303 43 54
15755240 612 315 2709102 43 54
15718488 645 314 2644499 45 52
15737160 595 314 2719200 41 54
15795280 606 315 2813987 41 56
15722335 631 314 2682352 44 53
15799088 671 315 2808550 47 56
15824587 627 316 2888339 43 57
15727148 606 314 2670338 42 53
15734104 615 314 2689397 44 53
15777319 593 315 2778377 42 55
15767548 609 315 2758345 42 55
15736055 621 314 2700778 43 54
15804925 644 316 2842698 43 56
15733324 603 314 2712049 42 54
15715889 640 314 2649678 44 52
