615618 62 61 463336 30 46
599917 64 59 447084 31 44
605062 62 60 451338 30 45
581441 60 58 428469 29 42
583637 60 58 431305 29 43
587451 62 58 435460 30 43
583826 64 58 431916 31 43
598138 64 59 443453 31 44
580045 62 58 427964 30 42
615912 68 61 463568 33 46
599989 62 59 446581 30 44
579121 62 57 425976 30 42
618009 66 61 465017 32 46
582059 60 58 428880 29 42
580625 56 58 427982 27 42
614408 70 61 461501 34 46
651191 64 65 498138 31 49
612714 66 61 459728 32 45
590520 72 59 437665 35 43
615479 66 61 460574 32 46
