30039548 689 333 5179511 48 57
30084443 663 334 5267014 45 58
30021191 626 333 5158617 43 57
30070585 664 334 5222298 46 58
30204724 703 335 5498011 49 61
30165114 654 335 5447614 45 60
30079449 686 334 5286212 45 58
30061340 623 334 5223387 43 58
30000932 656 333 5107589 45 56
30347738 682 337 5808008 47 64
30077377 623 334 5266786 44 58
30075168 682 334 5250246 47 58
30055887 707 333 5238506 47 58
30138817 715 334 5394881 50 59
30005679 668 333 5133837 45 57
30067120 671 334 5228477 45 58
30088294 699 334 5273174 48 58
30237382 778 335 5597374 54 62
30083723 635 334 5272031 44 58
30114042 645 334 5318899 44 59
