5313080 84 75 2917467 19 41
5304123 81 75 2907294 20 41
5313104 92 75 2916264 20 41
5306959 84 75 2908021 19 41
5318305 83 75 2920332 20 41
5315063 86 75 2910867 19 41
5305384 89 75 2914570 20 41
5304423 89 75 2903125 19 41
5316802 89 75 2915610 20 41
5316605 81 75 2918461 20 41
5304263 84 75 2907241 19 41
5301582 81 75 2902589 19 41
5313501 87 75 2912712 19 41
5304540 81 75 2903328 20 41
5309068 85 75 2905529 19 41
5305623 81 75 2905365 19 41
5310665 82 75 2910907 19 41
5312877 82 75 2913521 20 41
5307702 86 75 2914372 20 41
5306024 82 75 2908768 19 41
