2630060 525 263 445971 36 44
2631724 532 263 460001 38 46
2636361 487 263 465149 34 46
2617411 535 261 430286 36 43
2636185 498 263 462880 35 46
2628189 533 262 445519 38 44
2624060 531 262 444296 37 44
2630510 526 263 449745 36 44
2629994 544 262 449967 38 44
2630122 524 263 450784 35 45
2622552 498 262 443564 34 44
2629613 502 262 450573 34 45
2636565 486 263 472705 34 47
2638683 530 263 456148 36 45
2629818 561 262 445733 39 44
2629389 485 262 449690 33 44
2624504 525 262 449050 38 44
2622102 519 262 432316 36 43
2630454 474 263 459377 33 45
2628562 535 262 450723 36 45
