2933127 85 73 1564331 19 39
2937420 81 73 1563179 19 39
2936502 81 73 1563322 19 39
2936756 84 73 1568528 18 39
2943088 87 73 1568790 19 39
2934295 84 73 1561698 18 39
2932988 84 73 1564070 19 39
2937184 84 73 1567674 18 39
2937675 81 73 1564677 18 39
2934334 82 73 1566018 18 39
2945326 84 73 1571313 19 39
2930410 84 73 1561383 18 39
2927474 80 73 1561251 19 39
2927744 76 73 1561050 18 39
2924683 82 73 1558588 18 38
2941546 79 73 1567962 19 39
2937423 87 73 1568965 18 39
2936838 82 73 1567664 19 39
2951682 82 73 1574000 19 39
2927238 76 73 1558368 18 38
