5890950 84 73 4666925 41 58
5579351 78 69 4353709 38 54
5782904 80 72 4557247 39 56
5841738 82 73 4617261 40 57
5679412 80 70 4453687 39 55
5802172 90 72 4579147 44 57
5944554 86 74 4722008 42 59
5887288 80 73 4663812 39 58
5912438 88 73 4689822 43 58
5661803 78 70 4437754 38 55
5608744 80 70 4387977 39 54
5935235 84 74 4712155 41 58
5571375 78 69 4349428 38 54
5799750 74 72 4577615 36 57
5670397 78 70 4443255 38 55
6075818 84 75 4856667 41 60
5963855 86 74 4738287 42 59
5748417 84 71 4524240 41 56
5741401 84 71 4512357 41 56
5624220 78 70 4398961 38 54
