4962922 82 70 3891015 40 55
4844952 74 69 3778856 36 53
5044938 80 72 3974491 39 56
4956803 80 70 3884411 39 55
5056108 80 72 3987121 39 56
5000630 82 71 3928034 40 56
4874833 82 69 3804019 40 54
4888787 78 69 3816438 38 54
4923091 80 70 3853678 39 55
5080344 82 72 4011743 40 57
4974247 78 71 3901576 38 55
5056970 84 72 3988610 41 56
5374795 82 76 4306882 40 61
5052187 78 72 3981214 38 56
4885182 74 69 3813342 36 54
5339059 84 76 4270042 41 61
5094915 82 72 4024511 40 57
4890157 84 69 3821093 41 54
4887413 88 69 3814591 43 54
4864499 80 69 3791405 39 54
