$1
2
3
3
3
4
4
4
5
6
6
5
6
7
6
6
8
9
8
7
8
9
9
10
12
13
9
8
9
9
10
9
8
8
8
9
10
11
11
11
11
12
12
12
13
13
14
13
14
11
11
11
11
11
11
11
12
12
13
15
16
10
11
11
13
13
14
15
16
16
17
17
13
15
13
13
13
12
13
14
13
14
13
12
14
14
12
13
14
16
17
17
18
16
18
19
20
15
16
16
17
17
17
18
17
17
18
16
17
17
18
19
14
14
12
12
14
12
14
14
14
12
12
13
14
12
13
14
13
15
14
15
15
15
15
16
16
16
14
16
17
19
17
15
16
16
15
17
15
17
15
16
16
18
18
18
18
17
18
19
17
19
19
21
16
16
17
16
17
18
17
16
17
16
18
17
16
17
17
18
20
18
20
19
20
21
20
21
20
21
19
20
19
18
14
15
15
15
17
17
19
16
17
18
16
15
15
16
16
16
15
17
17
18
20
20
20
21
19
20
18
18
19
18
19
20
21
21
19
19
19
17
17
19
18
19
18
20
20
20
22
23
23
25
15
15
16
18
16
17
17
18
19
19
19
17
16
16
18
16
15
16
16
17
17
18
19
20
20
22
15
16
17
16
17
18
19
20
18
17
18
16
15
15
16
16
17
16
18
18
20
19
18
18
17
17
17
18
19
20
20
20
19
17
18
19
20
21
18
19
19
20
21
22
21
23
21
22
19
18
19
20
19
18
19
19
20
20
22
19
20
21
22
19
18
19
19
19
19
20
22
20
22
22
21
21
22
23
24
21
22
22
21
22
23
23
21
21
21
23
23
24
25
25
19
20
20
22
22
23
22
21
18
19
19
20
21
21
23
23
23
17
18
18
18
19
19
21
20
22
23
23
23
23
21
21
22
22
23
23
23
24
20
20
19
20
22
21
23
23
21
21
22
22
23
23
24
24
25
24
24
21
22
22
23
21
22
23
23
25
26
27
25
24
25
21
22
22
22
23
23
25
24
23
22
24
24
24
23
24
25
26
28
26
22
24
25
20
20
21
21
23
21
23
23
24
20
22
21
22
22
23
25
23
23
23
25
23
23
22
22
24
25
22
23
23
22
23
24
23
25
21
22
23
23
25
27
28
23
24
25
25
25
25
27
27
28
23
24
25
21
23
22
22
24
25
25
24
23
23
21
21
21
21
21
20
21
20
21
21
22
23
22
23
24
24
22
24
25
25
21
22
23
22
22
23
20
21
20
20
22
24
24
25
26
25
26
28
25
26
23
24
25
22
22
24
23
23
24
25
25
26
23
24
26
25
25
26
28
27
20
19
20
21
22
22
23
23
20
21
19
19
21
20
21
20
21
21
19
20
21
22
22
21
20
21
21
21
20
22
23
23
25
26
25
26
26
23
24
24
23
25
26
27
29
24
25
26
27
26
22
22
23
25
26
22
24
21
20
22
21
21
22
22
23
23
23
21
23
25
19
18
19
21
18
19
20
20
20
19
20
20
19
20
21
22
24
24
25
25
26
27
27
29
22
23
24
20
21
22
23
23
22
23
25
27
20
21
21
22
23
20
22
22
21
23
23
22
24
22
24
26
27
24
22
22
22
23
24
24
24
25
25
26
25
26
20
20
20
21
21
22
21
23
23
24
25
26
21
22
23
22
24
21
23
23
24
25
26
24
25
27
26
26
28
28
25
25
25
27
23
23
24
23
24
23
23
23
24
24
25
23
25
25
23
25
25
26
25
26
26
25
25
26
24
25
24
24
22
23
21
22
24
25
24
21
22
23
24
25
26
28
29
24
25
22
22
22
24
25
25
23
21
22
22
20
21
21
23
20
21
21
22
23
21
22
23
22
21
23
23
24
25
26
27
26
28
30
24
25
24
25
22
24
24
23
24
23
23
25
21
19
20
20
19
20
22
23
24
25
22
22
21
21
20
22
22
23
24
25
21
22
23
23
24
26
27
27
25
22
22
23
23
24
22
23
21
23
20
22
22
22
23
24
24
25
26
27
29
24
25
22
23
24
24
21
22
24
24
24
24
24
24
