851;648
1226;861
1082;540
680;348
709;448
1259;873
1123;568
692;379
658;366
1530;812
562;389
892;404
648;312
862;504
921;416
1259;496
1299;262
645;304
938;602
986;483
1242;653
1060;518
729;268
822;556
760;379
971;739
1547;811
1192;399
767;313
1175;302
1187;418
802;435
660;438
1213;709
954;667
919;280
619;332
629;451
1388;1073
1323;455
1104;682
819;458
1047;711
795;295
1523;883
586;266
523;177
887;643
932;512
1161;836
650;371
1031;531
678;363
988;512
853;508
997;668
1170;753
825;312
937;343
1065;758
866;489
979;232
976;647
718;403
889;504
1037;476
1011;560
970;304
1625;808
891;516
1201;846
886;597
701;335
1358;398
575;276
795;454
866;515
807;292
640;270
917;726
1528;535
905;563
491;291
501;143
907;449
595;372
1010;542
810;316
881;254
617;339
1343;424
931;481
781;591
1071;568
723;516
569;305
444;264
1383;845
915;268
1682;1135
