751;582
768;325
606;459
1055;510
540;356
944;488
704;447
1116;704
470;311
825;495
563;357
673;374
706;406
811;323
824;385
805;537
582;369
648;273
606;385
690;264
753;249
586;450
649;375
722;335
723;483
913;419
646;280
932;440
672;304
1082;508
1051;731
959;472
1520;627
1347;680
1616;617
1502;460
768;506
498;325
902;437
756;380
1441;651
745;554
753;322
605;327
1277;492
764;272
877;342
1167;540
1119;411
727;495
705;330
1411;690
1108;308
939;355
1323;716
924;357
627;408
848;433
381;272
786;414
426;313
660;325
943;754
739;506
1200;576
595;421
998;611
913;410
989;391
492;322
912;602
1043;447
506;304
735;566
1010;554
683;353
762;413
838;356
1604;577
570;510
751;438
674;370
473;352
860;305
461;325
1328;566
1145;684
551;278
589;405
850;467
807;507
682;380
733;333
1012;529
896;643
1008;510
627;513
1524;468
705;341
789;438
