923;756
2395;1263
964;731
1592;614
1572;683
2335;816
2642;1015
1826;1071
1105;640
1554;737
1588;657
956;709
2308;769
1812;1234
1397;788
1206;662
716;575
2051;1167
1416;645
2094;1178
1450;871
2589;1119
1619;935
2028;1081
1893;597
1827;970
2585;658
1657;1242
1351;780
1078;545
1687;986
1576;621
893;627
1463;1083
1493;689
1352;779
1701;681
1462;608
947;679
2011;894
1871;798
754;584
1111;583
1353;828
851;662
1444;741
873;627
1854;992
2452;1174
1929;1008
1636;748
1538;670
1720;783
1587;1302
1439;593
1530;719
1256;993
1526;653
970;573
898;689
1331;1204
1351;758
1092;591
1056;732
1235;567
1936;835
1374;1202
1303;1115
1485;789
2822;933
1015;733
1600;789
1266;854
2109;884
1521;574
813;635
1212;826
1633;557
1245;588
1787;703
855;620
1206;846
785;598
1879;701
2155;804
2017;900
2632;1305
1504;692
1532;729
927;745
1767;1105
1860;664
1655;788
1544;621
3011;1713
997;742
1410;664
2625;1189
1936;731
1490;837
