3007;1674
3483;1601
2929;1343
2542;1509
3006;1593
3046;1346
3600;1466
2841;1444
2704;1508
3073;1611
2948;1546
2664;1381
2929;1552
3025;1470
2638;1396
2578;1381
3310;1618
2507;1417
2711;1499
2902;1502
3151;1617
2866;1643
2643;1415
2581;1381
3066;1387
2709;1598
2692;1619
2922;1328
2902;1492
2531;1383
2948;1478
2804;1492
2749;1529
3127;1645
2560;1525
2575;1522
2613;1420
3307;1530
2933;1732
2555;1421
2988;1610
2739;1308
2497;1435
2685;1465
2820;1372
2975;1582
2664;1447
2927;1502
2857;1505
3048;1350
2715;1551
2879;1644
2604;1445
2710;1521
3227;1406
2739;1593
3269;1575
2957;1430
2731;1446
3226;1827
2682;1583
2769;1517
3053;1524
2675;1502
2699;1524
2847;1416
2985;1645
2544;1477
3142;1714
2945;1514
2721;1458
2641;1462
2913;1696
2573;1325
2760;1571
2673;1541
2649;1450
3028;1545
2895;1648
2670;1497
2800;1688
2840;1513
2964;1421
2810;1508
2990;1700
2640;1413
2844;1438
2753;1506
2765;1602
2774;1433
3228;1808
2898;1599
2891;1286
2848;1528
2630;1332
2675;1424
2958;1549
2904;1430
2890;1541
2713;1315
