11939;6387
11026;5444
13542;6189
12214;5407
13196;6315
11315;5632
12647;5428
11888;6171
10729;5639
11300;5803
12068;6226
12637;6529
11718;6032
11143;5649
11934;5966
11599;5475
11167;5557
13117;5727
12126;6592
11394;6133
13156;6458
11801;6245
12219;6139
11019;5847
12178;5611
10998;6025
12182;5899
11220;5695
11538;5982
11742;5304
13163;5741
11177;5474
11199;5661
12487;5284
13563;6401
11214;5749
13312;6574
11839;5315
10831;5541
11817;5509
13462;6919
13028;5906
11290;5589
10873;5945
11057;5303
10797;5493
12172;5962
11010;5906
11988;6055
12152;5769
10982;6233
12043;6304
11584;5583
11000;5716
13035;5568
11535;5705
13651;6708
12915;6373
11186;5928
10951;5561
12178;5614
12926;5084
13158;6518
11789;5924
11377;6229
12360;5720
11385;5644
11572;6470
11630;5254
11450;5542
13094;6914
11974;5869
12817;6517
11480;5801
12519;6698
12473;5910
12112;6281
11951;6519
12001;6728
11156;5356
12061;6178
12800;6212
11763;6039
11105;5434
11280;5978
12173;6033
11953;5502
11694;5998
12754;6316
12751;6288
11359;5557
11895;5843
11431;6178
12268;6506
11490;5489
12414;6207
11100;6306
12283;6189
12292;6371
11458;5261
