986;1489
989;1491
985;1488
992;1498
1009;1522
1001;1506
995;1502
1004;1515
1008;1521
972;1470
1016;1533
999;1513
1000;1510
981;1484
994;1498
993;1498
989;1498
989;1495
993;1494
997;1502
999;1508
1005;1514
1006;1515
990;1493
989;1490
994;1498
997;1504
1001;1509
1001;1511
992;1500
994;1500
1016;1522
976;1475
1001;1507
999;1503
973;1471
1001;1507
1005;1512
1011;1521
1006;1518
984;1481
999;1512
976;1479
988;1497
990;1495
994;1493
1016;1528
1009;1520
1002;1509
1002;1511
996;1503
1010;1517
991;1494
982;1489
1009;1523
1002;1508
1014;1526
993;1500
993;1497
989;1490
986;1494
1006;1513
994;1501
993;1497
984;1487
999;1507
996;1506
1009;1519
996;1497
997;1499
1008;1520
1008;1521
975;1469
998;1497
1007;1518
1010;1522
991;1493
1008;1516
977;1473
995;1502
1001;1511
1011;1523
995;1501
989;1496
980;1486
984;1482
1012;1521
997;1505
1001;1507
1016;1528
990;1489
975;1466
998;1504
975;1479
981;1483
1001;1506
985;1491
992;1491
996;1504
1000;1509
