6380;13025
6399;13046
6456;13077
6451;13080
6443;13061
6443;13079
6404;13045
6392;13036
6467;13093
6447;13061
6451;13071
6431;13053
6455;13096
6405;13042
6387;13027
6467;13095
6435;13085
6423;13062
6423;13044
6411;13045
6491;13126
6423;13065
6475;13094
6387;13036
6466;13101
6452;13090
6420;13039
6410;13039
6433;13062
6480;13140
6403;13049
6439;13064
6440;13071
6457;13058
6420;13066
6403;13031
6412;13047
6449;13088
6407;13056
6443;13062
6440;13057
6321;12979
6456;13069
6425;13070
6426;13045
6400;13023
6410;13037
6367;13019
6475;13102
6416;13030
6361;13004
6431;13047
6419;13062
6438;13071
6443;13066
6417;13061
6378;13007
6429;13053
6390;13033
6442;13091
6453;13088
6406;13046
6449;13077
6364;13000
6478;13098
6464;13086
6410;13052
6480;13108
6442;13056
6507;13118
6384;13029
6455;13097
6498;13110
6436;13066
6416;13038
6409;13036
6409;13047
6431;13061
6425;13075
6407;13031
6442;13052
6344;12958
6356;12990
6450;13079
6424;13052
6483;13107
6449;13084
6464;13082
6447;13069
6370;13026
6427;13063
6352;12999
6488;13104
6361;12986
6459;13080
6420;13054
6410;13051
6317;12969
6468;13093
6443;13081
