566;411
597;396
628;442
623;435
637;396
627;417
673;495
622;363
660;385
677;525
619;434
589;431
621;436
591;414
738;587
664;542
607;434
592;409
644;479
712;514
707;438
666;388
600;466
665;436
615;420
606;391
620;410
593;467
670;437
702;498
619;344
703;568
678;450
712;591
635;389
618;391
674;511
610;435
690;553
583;394
627;396
765;481
663;476
595;447
630;451
585;442
700;445
629;478
642;428
722;549
605;366
648;427
653;373
592;391
599;451
655;486
601;407
661;487
783;387
701;475
671;440
747;581
602;407
592;401
666;479
667;563
597;449
654;391
674;396
679;527
564;389
651;484
608;463
679;498
581;479
681;422
681;513
684;418
558;374
765;535
621;490
725;492
710;509
638;429
601;410
573;449
658;434
689;452
657;406
662;436
652;414
837;391
664;380
665;456
583;402
632;455
574;458
620;443
584;423
614;485
