2851;5757
2829;5730
2822;5736
2808;5721
2796;5702
2771;5700
2781;5708
2819;5730
2801;5722
2834;5738
2847;5746
2801;5724
2810;5716
2782;5701
2773;5689
2832;5749
2787;5711
2803;5718
2827;5734
2806;5721
2739;5668
2774;5680
2838;5754
2800;5709
2815;5731
2827;5747
2802;5718
2806;5730
2830;5744
2807;5722
2801;5707
2797;5717
2802;5712
2816;5707
2819;5727
2816;5724
2839;5752
2794;5716
2786;5706
2781;5705
2814;5719
2801;5719
2806;5713
2814;5729
2815;5738
2828;5737
2832;5748
2787;5710
2872;5781
2816;5729
2828;5759
2836;5749
2804;5723
2821;5748
2795;5717
2810;5718
2806;5724
2805;5704
2839;5745
2825;5734
2804;5728
2829;5733
2814;5717
2826;5734
2836;5755
2802;5716
2777;5706
2809;5707
2797;5702
2799;5705
2802;5722
2803;5716
2833;5738
2824;5739
2754;5677
2828;5730
2849;5753
2862;5773
2825;5737
2797;5731
2833;5745
2821;5736
2800;5737
2797;5710
2809;5714
2810;5728
2803;5720
2782;5720
2812;5731
2823;5750
2820;5726
2820;5715
2851;5759
2773;5695
2843;5739
2814;5725
2797;5721
2802;5698
2792;5708
2809;5724
