8523;16751
8505;16746
8486;16706
8462;16708
8545;16767
8545;16778
8486;16716
8451;16684
8476;16720
8530;16743
8455;16686
8425;16688
8514;16734
8456;16678
8494;16735
8422;16666
8475;16693
8530;16763
8432;16661
8452;16686
8380;16615
8492;16739
8462;16700
8464;16682
8408;16642
8368;16596
8437;16706
8423;16657
8530;16776
8372;16597
8500;16740
8453;16673
8512;16734
8482;16737
8471;16728
8500;16744
8464;16682
8465;16688
8386;16614
8481;16701
8515;16747
8484;16705
8477;16679
8431;16685
8506;16741
8462;16682
8535;16762
8518;16760
8413;16655
8458;16687
8530;16771
8470;16702
8462;16690
8455;16681
8380;16625
8515;16760
8443;16686
8476;16706
8491;16708
8444;16668
8392;16637
8500;16740
8468;16708
8449;16681
8429;16640
8454;16694
8467;16706
8463;16703
8405;16647
8482;16709
8550;16774
8497;16733
8491;16717
8439;16656
8371;16625
8495;16735
8468;16685
8461;16704
8500;16720
8468;16714
8470;16712
8439;16677
8434;16679
8496;16727
8497;16718
8395;16626
8443;16666
8461;16683
8531;16763
8412;16647
8386;16644
8403;16638
8368;16601
8478;16707
8496;16723
8549;16791
8404;16627
8425;16657
8394;16623
8535;16762
