2002;4207
1975;4194
1966;4170
1952;4151
1947;4168
1956;4170
2000;4204
1963;4175
1977;4195
1961;4164
1966;4175
2010;4208
1935;4154
1949;4181
1950;4168
1984;4190
1992;4193
1952;4179
1968;4168
1979;4185
1955;4174
1977;4185
1984;4186
1980;4193
1936;4157
1948;4165
1940;4171
1963;4158
1997;4200
1966;4185
1959;4168
1969;4184
1979;4182
1978;4185
1979;4192
1980;4187
1967;4176
1977;4192
1952;4155
1974;4178
1957;4169
1942;4148
1975;4178
1982;4195
1972;4183
1999;4203
1975;4185
1973;4193
1983;4174
1988;4198
1968;4174
1978;4188
1962;4185
1971;4193
1960;4178
1982;4188
1964;4178
1982;4192
1958;4175
1950;4166
1959;4173
1964;4174
1970;4176
1939;4157
1979;4188
1967;4188
1979;4188
1973;4174
1951;4165
1993;4201
1977;4172
1954;4171
1966;4175
1972;4184
1946;4156
1947;4155
1966;4172
1954;4178
1983;4182
1959;4184
1932;4161
1955;4174
1965;4154
1989;4200
1961;4168
1977;4192
1990;4183
1962;4175
1961;4182
2009;4208
1963;4170
1986;4184
1992;4207
1976;4181
1962;4171
2001;4222
1981;4186
1968;4179
1969;4194
2000;4207
